"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"71",74,1320,14.1623153686523,16.2444705963135,17.1493968963623,17.1736583709717,16.8982086181641,16.5304832458496,15.9768199920654,15.8047533035278,15.7411346435547,13.9499998092651
"72",74,1380,13.6935901641846,15.841139793396,16.8233203887939,17.005744934082,16.8365898132324,16.5507545471191,16.0174922943115,15.8079442977905,15.7381362915039,13.9499998092651
"73",105,0,12.1463346481323,12.1463346481323,12.1463346481323,12.1463346481323,12.1463346481323,12.1463346481323,12.1463346481323,12.1463346481323,12.1463346481323,13.9499998092651
"74",105,60,10.3288860321045,11.8135747909546,12.1065511703491,12.1412448883057,12.1458168029785,12.1463050842285,12.1463346481323,12.1463460922241,12.1494359970093,13.9499998092651
"75",105,120,9.87313365936279,11.4096307754517,11.9837436676025,12.1086702346802,12.1391468048096,12.1454372406006,12.1463108062744,12.1463804244995,12.1525201797485,13.9499998092651
"76",105,180,9.68660545349121,11.11305809021,11.837121963501,12.0474843978882,12.1197738647461,12.1413345336914,12.1461048126221,12.1464338302612,12.1555891036987,13.9499998092651
"77",105,240,9.62591934204102,10.8988952636719,11.6998538970947,11.9706792831421,12.0876016616821,12.1316747665405,12.1453771591187,12.1465005874634,12.1586427688599,13.9499998092651
"78",105,300,9.62338829040527,10.7644481658936,11.583963394165,11.8862733840942,12.0462961196899,12.1158142089844,12.1436967849731,12.1465654373169,12.1616811752319,13.9499998092651
"79",105,360,9.65144348144531,10.702317237854,11.4811859130859,11.8076553344727,12.0012159347534,12.0933752059937,12.1406993865967,12.1466093063354,12.1647043228149,13.9499998092651
"80",105,420,10.0325937271118,10.6255464553833,11.3888320922852,11.7466840744019,11.9501304626465,12.0667934417725,12.1361103057861,12.1466035842896,12.1677112579346,13.9499998092651
"81",105,480,11.2328453063965,10.7405576705933,11.3726720809937,11.686056137085,11.894115447998,12.0394916534424,12.1296586990356,12.1465215682983,12.1707029342651,13.9499998092651
"82",105,540,12.9788398742676,11.4400215148926,11.451322555542,11.6283273696899,11.8651399612427,12.0075998306274,12.1215381622314,12.1463327407837,12.1736783981323,13.9499998092651
"83",105,600,15.6074209213257,12.5448293685913,11.5620565414429,11.6731309890747,11.8622531890869,11.9714002609253,12.1124782562256,12.1460037231445,12.1766376495361,13.9499998092651
"84",105,660,19.058874130249,13.6625127792358,11.9101591110229,11.8697004318237,11.8184804916382,11.9589214324951,12.1020498275757,12.1455240249634,12.1795806884766,13.9499998092651
"85",105,720,20.9984607696533,15.0370388031006,12.5483980178833,11.9785022735596,11.9132595062256,11.9475145339966,12.0918798446655,12.1448936462402,12.1825065612793,13.9499998092651
"86",105,780,22.4555149078369,16.2081432342529,13.1482601165771,12.2875852584839,11.9897699356079,11.9716234207153,12.0829343795776,12.1441287994385,12.18541431427,13.9499998092651
"87",105,840,22.1952610015869,17.1406440734863,13.7466659545898,12.6055278778076,12.1537237167358,12.0115280151367,12.0779933929443,12.143271446228,12.188304901123,13.9499998092651
"88",105,900,21.1785011291504,17.4718437194824,14.2435970306396,12.9600868225098,12.3306922912598,12.0850048065186,12.0780267715454,12.1424121856689,12.1911773681641,13.9499998092651
"89",105,960,18.6291885375977,17.3281650543213,14.5467844009399,13.2741708755493,12.5328598022461,12.179708480835,12.0849695205688,12.141655921936,12.1940317153931,13.9499998092651
"90",105,1020,15.8636064529419,16.5319652557373,14.6550025939941,13.5046100616455,12.7259254455566,12.2914819717407,12.0994501113892,12.1411352157593,12.1968698501587,13.9499998092651
"91",105,1080,13.1896591186523,15.5133171081543,14.5047340393066,13.6368398666382,12.8851041793823,12.4086828231812,12.1214876174927,12.1409826278687,12.1996927261353,13.9499998092651
"92",105,1140,12.2716226577759,14.4026489257812,14.244740486145,13.6435041427612,13.0008955001831,12.5180511474609,12.1501188278198,12.141318321228,12.2025003433228,13.9499998092651
"93",105,1200,11.3742036819458,13.6579542160034,13.8888397216797,13.5832319259644,13.0579271316528,12.6109447479248,12.1834869384766,12.1422348022461,12.2052955627441,13.9499998092651
"94",105,1260,10.9927568435669,12.9927139282227,13.58957862854,13.4523859024048,13.0761299133301,12.6792583465576,12.2194242477417,12.1437835693359,12.208080291748,13.9499998092651
"95",105,1320,10.4862642288208,12.5273914337158,13.2747220993042,13.3175487518311,13.0506582260132,12.7244606018066,12.2555856704712,12.1459741592407,12.2108573913574,13.9499998092651
"96",105,1380,10.2468671798706,12.1005401611328,13.0177850723267,13.1561508178711,13.0081825256348,12.7453880310059,12.2901515960693,12.1487760543823,12.2136297225952,13.9499998092651
"97",135,0,8.4110689163208,8.4110689163208,8.4110689163208,8.4110689163208,8.4110689163208,8.4110689163208,8.4110689163208,8.4110689163208,8.4110689163208,13.9499998092651
"98",135,60,6.70535612106323,8.10369396209717,8.3746976852417,8.4065580368042,8.41062450408936,8.41104412078857,8.4110689163208,8.41110324859619,8.42025852203369,13.9499998092651
"99",135,120,6.27087831497192,7.72680521011353,8.26126384735107,8.37728595733643,8.40480518341064,8.41031360626221,8.41105079650879,8.41119861602783,8.42940425872803,13.9499998092651
"100",135,180,6.08435821533203,7.44602012634277,8.12431716918945,8.32153797149658,8.38762950897217,8.40679931640625,8.41088676452637,8.41135597229004,8.43850612640381,13.9499998092651
"101",135,240,6.0109429359436,7.2391619682312,7.99451017379761,8.25067901611328,8.3586893081665,8.39840030670166,8.41029071807861,8.41156673431396,8.44756317138672,13.9499998092651
"102",135,300,5.99784231185913,7.10360813140869,7.88281631469727,8.17203330993652,8.32105827331543,8.38440704345703,8.40888786315918,8.4118185043335,8.45657539367676,13.9499998092651
"103",135,360,6.04855251312256,7.04005289077759,7.78347110748291,8.09785556793213,8.27915954589844,8.3643970489502,8.40635204315186,8.41209316253662,8.46554374694824,13.9499998092651
"104",135,420,6.14643287658691,6.98085165023804,7.69750928878784,8.03887367248535,8.23164653778076,8.34040546417236,8.40241527557373,8.41236686706543,8.47446918487549,13.9499998092651
"105",135,480,7.11431884765625,6.91217994689941,7.64567279815674,7.98097610473633,8.18104648590088,8.31508922576904,8.39684200286865,8.4126148223877,8.48335075378418,13.9499998092651
"106",135,540,8.40073490142822,7.40402317047119,7.72112655639648,7.90882873535156,8.14523696899414,8.28558731079102,8.3897819519043,8.41280841827393,8.49218845367432,13.9499998092651
"107",135,600,11.4083261489868,8.12520408630371,7.82380294799805,7.93909978866577,8.10877704620361,8.25749969482422,8.38135242462158,8.41292095184326,8.50098323822021,13.9499998092651
